id,name,date,promoter,location,attendance,created_at,modified_at
617,Victory FC 60: Kapel vs. Nowaczyk,2018-04-14,Victory Fc,,,2019-04-01T20:27:14.678009,2019-04-01T20:27:14.678009
630,Cage 40,2017-09-09,Cage,,,2019-04-01T20:27:57.789240,2019-04-01T20:27:57.789240
649,MFC 32: Bitter Rivals,2012-01-27,MFC,,,2019-04-01T20:28:47.128890,2019-04-01T20:28:47.128890
643,Bellator Fighting Championship 108: Rampage vs. Beltran,2013-11-15,Bellator,,,2019-04-01T20:28:36.832190,2019-04-01T20:28:36.832190
659,Legacy FC 51: Mendes vs. Vazquez,2016-02-05,Legacy Fc,,,2019-04-01T20:28:56.066892,2019-04-01T20:28:56.066892
669,CES MMA 44: Bessette vs. Trujillo,2017-05-12,CESMMA,,,2019-04-01T20:29:24.554349,2019-04-01T20:29:24.554349
614,UFC 97: Redemption,2009-04-18,UFC,"Montreal, Quebec, Canada",21451.0,2019-04-01T20:27:10.809189,2019-04-02T16:21:20.585201
615,XFC 14: Resurrection,2011-10-21,XFC,,,2019-04-01T20:27:10.908292,2019-04-01T20:27:10.908292
616,UFC Fight Night 67: Alves vs. Condit,2015-05-30,UFC,"Goiania, Goias, Brazil",3500.0,2019-04-01T20:27:13.702096,2019-04-02T16:13:00.551097
640,UFC Fight Night 22: Marquardt vs. Palhares,2010-09-15,UFC,"Austin, Texas, USA",7724.0,2019-04-01T20:28:30.238137,2019-04-02T17:50:42.797102
684,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,UFC,"Las Vegas, Nevada, USA",12041.0,2019-04-01T20:29:56.200356,2019-04-02T17:58:01.724820
618,Moosin: Gods Of Martial Arts,2010-05-21,Moosin,,,2019-04-01T20:27:18.368511,2019-04-01T20:27:18.368511
624,ONE FC 15: Rise of Heroes,2014-05-02,OneFC,,,2019-04-01T20:27:44.110130,2019-04-01T20:27:44.110130
620,Bellator Fighting Championship 95: Curran vs. Shamhalaev,2013-04-04,Bellator,,,2019-04-01T20:27:25.675565,2019-04-01T20:27:25.675565
685,UFC Fight Night 106: Belfort vs. Gastelum,2017-03-11,UFC,"Fortaleza, Ceara, Brazil",14069.0,2019-04-01T20:30:00.520553,2019-04-02T16:08:48.710632
621,Bellator Fighting Championship 37,2011-03-19,Bellator,,,2019-04-01T20:27:41.243017,2019-04-01T20:27:41.243017
652,Dana White's Contender Series 4,2017-08-01,Dana Whites Contender Series,,,2019-04-01T20:28:48.688910,2019-04-01T20:28:48.688910
667,RFA 20: Sanders vs. Mercado,2014-11-07,RFA,,,2019-04-01T20:29:19.654511,2019-04-01T20:29:19.654511
622,Dana White's Contender Series 6,2017-08-15,Dana Whites Contender Series,,,2019-04-01T20:27:41.314284,2019-04-01T20:27:41.314284
683,Titan FC 43: Torres vs. Nobre,2017-01-21,Titan Fc,,,2019-04-01T20:29:56.200219,2019-04-01T20:29:56.200219
661,UFC 125: Resolution,2011-01-01,UFC,"Las Vegas, Nevada, USA",12874.0,2019-04-01T20:28:58.191035,2019-04-02T17:38:21.626671
631,BAMMA 7,2011-09-10,BAMMA,,,2019-04-01T20:27:58.014580,2019-04-01T20:27:58.014580
623,UFC 84: Ill Will,2008-05-24,UFC,"Las Vegas, Nevada, USA",14773.0,2019-04-01T20:27:42.274043,2019-04-02T16:00:03.638008
625,Titan FC 28: Brilz vs. Davis,2014-05-16,Titan Fc,,,2019-04-01T20:27:49.384591,2019-04-01T20:27:49.384591
633,Shark Fights 15: Villasenor vs. Camozzi,2011-05-27,Shark Fights,,,2019-04-01T20:27:59.166002,2019-04-01T20:27:59.166002
644,Bellator Fighting Championship 38,2011-03-26,Bellator,,,2019-04-01T20:28:36.904947,2019-04-01T20:28:36.904947
680,UFC 102: Couture vs Nogueira,2009-08-29,UFC,"Portland, Oregon, USA",16088.0,2019-04-01T20:29:51.029825,2019-04-02T17:38:48.728187
658,DREAM 18,2012-12-31,DREAM,,,2019-04-01T20:28:55.237779,2019-04-01T20:28:55.237779
626,UFC Fight Night 118: Cerrone vs. Till,2017-10-21,UFC,"Gdansk, Poland",11138.0,2019-04-01T20:27:50.284179,2019-04-02T17:59:36.287426
627,Dana White's Contender Series 13,2018-07-17,Dana Whites Contender Series,,,2019-04-01T20:27:51.697364,2019-04-01T20:27:51.697364
634,Victory FC 52: Pitolo vs. Kayne,2016-07-16,Victory Fc,,,2019-04-01T20:28:00.694423,2019-04-01T20:28:00.694423
639,LFA 25: Cochrane vs. Rodrigues,2017-10-20,LFA,,,2019-04-01T20:28:26.929285,2019-04-01T20:28:26.929285
646,Shark Fights 20: Starks vs. Young,2011-10-15,Shark Fights,,,2019-04-01T20:28:39.123021,2019-04-01T20:28:39.123021
656,Strikeforce St. Louis: Heavy Artillery,2010-05-15,Strikeforce,,,2019-04-01T20:28:53.702260,2019-04-01T20:28:53.702260
664,ShoXC: Elite Challenger Series,2008-09-26,Sho,,,2019-04-01T20:29:12.534820,2019-04-01T20:29:12.534820
678,Strikeforce: Shamrock vs Le,2008-03-29,Strikeforce,,,2019-04-01T20:29:40.847006,2019-04-01T20:29:40.847006
628,UFC Fight Night 108: Swanson vs. Lobov,2017-04-22,UFC,"Nashville, Tennessee, USA",10144.0,2019-04-01T20:27:52.258162,2019-04-02T16:01:30.984593
654,Strikeforce: Henderson vs. Babalu,2010-12-04,Strikeforce,,,2019-04-01T20:28:52.947355,2019-04-01T20:28:52.947355
677,XFC 22: Crossing The Line,2013-02-22,XFC,,,2019-04-01T20:29:38.083912,2019-04-01T20:29:38.083912
679,World Series of Fighting 4: Spong vs. Deanda,2013-08-10,WSOF,,,2019-04-01T20:29:49.526919,2019-04-01T20:29:49.526919
635,UFC on ESPN 1: Ngannou vs. Velasquez,2019-02-17,UFC,"Phoenix, Arizona, USA",14269.0,2019-04-01T20:28:02.200398,2019-04-02T17:36:42.496239
629,UFC 161: Evans vs. Henderson,2013-06-15,UFC,"Winnipeg, Manitoba, Canada",14754.0,2019-04-01T20:27:54.924936,2019-04-02T17:37:37.907402
632,UFC Fight Night 135: Gaethje vs. Vick,2018-08-25,UFC,"Lincoln, Nebraska, USA",6409.0,2019-04-01T20:27:58.305361,2019-04-02T17:57:59.425916
636,Dana White's Contender Series 8,2017-08-29,Dana Whites Contender Series,,,2019-04-01T20:28:09.659733,2019-04-01T20:28:09.659733
674,UFC on FX 5: Browne vs. Bigfoot,2012-10-05,UFC,"Minneapolis, Minnesota, USA",7055.0,2019-04-01T20:29:33.906058,2019-04-02T17:37:58.060541
637,Bellator 140: Lima vs. Koreshkov,2015-07-17,Bellator,,,2019-04-01T20:28:10.187789,2019-04-01T20:28:10.187789
651,MFC 26: Retribution,2010-09-10,MFC,,,2019-04-01T20:28:48.674503,2019-04-01T20:28:48.674503
672,Strikeforce: Four Men Enter One Man Survives,2007-11-16,OneFC,,,2019-04-01T20:29:32.106361,2019-04-01T20:29:32.106361
671,MFC 34: Total Recall,2012-08-10,MFC,,,2019-04-01T20:29:29.092277,2019-04-01T20:29:29.092277
641,UFC Fight Night 112: Chiesa vs. Lee,2017-06-25,UFC,"Oklahoma City, Oklahoma, USA",7605.0,2019-04-01T20:28:30.871318,2019-04-02T16:01:43.527960
682,Bellator 145: Vengeance,2015-11-06,Bellator,,,2019-04-01T20:29:55.443266,2019-04-01T20:29:55.443266
645,UFC 232: Jones vs. Gustafsson 2,2018-12-29,UFC,"Los Angeles, California, USA",15862.0,2019-04-01T20:28:37.419794,2019-04-02T16:00:05.650766
665,CES MMA 34: Curtis vs. Burrell,2016-04-01,CESMMA,,,2019-04-01T20:29:13.933229,2019-04-01T20:29:13.933229
648,UFC Fight Night 76: Holohan vs. Smolka,2015-10-24,UFC,"Dublin, Leinster, Ireland",8456.0,2019-04-01T20:28:46.129347,2019-04-02T16:01:44.236927
673,RFA 13: Cochrane vs. Escudero,2014-03-07,RFA,,,2019-04-01T20:29:33.496734,2019-04-01T20:29:33.496734
653,UFC Fight Night 128: Barboza vs. Lee,2018-04-21,UFC,"Atlantic City, New Jersey, USA",9541.0,2019-04-01T20:28:51.967638,2019-04-02T16:01:07.306485
655,UFC Fight Night 116: Rockhold vs. Branch,2017-09-16,UFC,"Pittsburgh, Pennsylvania, USA",7005.0,2019-04-01T20:28:52.947882,2019-04-02T16:01:24.127720
670,RFA 17: Cochrane vs. Giagos,2014-08-22,RFA,,,2019-04-01T20:29:24.983634,2019-04-01T20:29:24.983634
681,Titan FC 44: Sharipov vs. Torres,2017-05-19,Titan Fc,,,2019-04-01T20:29:54.970927,2019-04-01T20:29:54.970927
686,Cage Warriors 102: Robertsen vs. Webb,2019-03-02,Cage Warriors,,,2019-04-01T20:30:07.900886,2019-04-01T20:30:07.900886
657,UFC on FOX 20: Holm vs. Shevchenko,2016-07-23,UFC,"Chicago, Illinois, USA",10287.0,2019-04-01T20:28:54.315061,2019-04-02T17:39:31.732474
675,CES MMA 36: Andrews vs. Muro,2016-06-10,CESMMA,,,2019-04-01T20:29:35.961604,2019-04-01T20:29:35.961604
660,UFC on ESPN+ 3: Blachowicz vs. Santos,2019-02-23,UFC,"Prague, Czech Republic",16583.0,2019-04-01T20:28:56.729306,2019-04-02T15:59:53.411816
666,UFC 198: Werdum vs. Miocic,2016-05-14,UFC,"Curitiba, Parana, Brazil",45207.0,2019-04-01T20:29:15.778102,2019-04-02T17:37:01.028607
688,W-1 MMA: High Voltage,2009-10-10,WMMA,,,2019-04-01T20:30:11.402259,2019-04-01T20:30:11.402259
690,World Series Of Fighting 5: Arlovski vs. Kyle,2013-09-14,WSOF,,,2019-04-01T20:30:15.691857,2019-04-01T20:30:15.691857
692,ACB 82: Silva vs. Kolobegov,2018-03-09,ACB,,,2019-04-01T20:30:17.452988,2019-04-01T20:30:17.452988
693,Adrenaline MMA 2,2008-12-11,Adrenaline Mma,,,2019-04-01T20:30:22.823562,2019-04-01T20:30:22.823562
694,Legacy FC 27: Means vs. Young,2014-01-31,Legacy Fc,,,2019-04-01T20:30:24.046471,2019-04-01T20:30:24.046471
695,WSOF 23: Gaethje vs. Palomino 2,2015-09-18,WSOF,,,2019-04-01T20:30:24.129219,2019-04-01T20:30:24.129219
696,Strikeforce Challengers 11,2010-10-22,Strikeforce,,,2019-04-01T20:30:24.494445,2019-04-01T20:30:24.494445
697,BAMMA 6: Kong vs. Ninja,2011-05-21,BAMMA,,,2019-04-01T20:30:38.019682,2019-04-01T20:30:38.019682
701,Fite Nite 9: Sin Limites,2009-06-13,Fite Nite,,,2019-04-01T20:31:10.568473,2019-04-01T20:31:10.568473
702,WSOF 20: Branch vs. McElligott,2015-04-10,WSOF,,,2019-04-01T20:31:13.757334,2019-04-01T20:31:13.757334
703,WEC 35,2008-08-03,WEC,,,2019-04-01T20:31:14.636974,2019-04-01T20:31:14.636974
704,WSOF 34: Gaethje vs. Firmino,2016-12-31,WSOF,,,2019-04-01T20:31:16.477568,2019-04-01T20:31:16.477568
705,Bellator 121: Heidlage vs. Lins,2014-06-06,Bellator,,,2019-04-01T20:31:20.212090,2019-04-01T20:31:20.212090
706,Invicta FC 25: Pa'aluhi vs. Kunitskaya,2017-08-31,Invicta Fc,,,2019-04-01T20:31:21.389897,2019-04-01T20:31:21.389897
707,Invicta FC 30: Frey vs. Grusander,2018-07-21,Invicta Fc,,,2019-04-01T20:31:22.919261,2019-04-01T20:31:22.919261
708,Strikeforce Challengers 15: Wilcox vs. Damm,2011-04-01,Strikeforce,,,2019-04-01T20:31:23.667796,2019-04-01T20:31:23.667796
709,Strikeforce: Carano vs Cyborg,2009-08-15,Strikeforce,,,2019-04-01T20:31:26.356885,2019-04-01T20:31:26.356885
710,WSOF 22: Palhares vs. Shields,2015-08-01,WSOF,,,2019-04-01T20:31:26.628481,2019-04-01T20:31:26.628481
712,Bellator 197: Chandler vs. Girtz,2018-04-13,Bellator,,,2019-04-01T20:31:30.679420,2019-04-01T20:31:30.679420
713,Cage Warriors 53: Alers vs. Salovaara,2013-04-13,Cage Warriors,,,2019-04-01T20:31:33.290474,2019-04-01T20:31:33.290474
714,WSOF 30: Branch vs. Starks,2016-04-02,WSOF,,,2019-04-01T20:31:34.694893,2019-04-01T20:31:34.694893
715,Bellator 160: Henderson vs. Pitbull,2016-08-26,Bellator,,,2019-04-01T20:31:37.266348,2019-04-01T20:31:37.266348
717,Bellator Fighting Championship 116: Johnson vs. Ivanov,2014-04-11,Bellator,,,2019-04-01T20:31:38.915579,2019-04-01T20:31:38.915579
718,Titan FC 37: Dos Santos vs. Simon,2016-03-04,Titan Fc,,,2019-04-01T20:31:39.602562,2019-04-01T20:31:39.602562
719,Bellator Fighting Championship 93: Jansen vs. Held,2013-03-21,Bellator,,,2019-04-01T20:31:40.252372,2019-04-01T20:31:40.252372
720,ProElite 2: Big Guns,2011-11-05,Pro Elite,,,2019-04-01T20:31:41.574788,2019-04-01T20:31:41.574788
721,XFC 21: Night Of Champions,2012-12-07,XFC,,,2019-04-01T20:31:43.278979,2019-04-01T20:31:43.278979
723,Bellator 192: Rampage vs. Sonnen,2018-01-20,Bellator,,,2019-04-01T20:31:44.159401,2019-04-01T20:31:44.159401
724,Agression MMA,2009-10-24,Agression Mma,,,2019-04-01T20:31:47.468111,2019-04-01T20:31:47.468111
726,NAAFS: Caged Fury 15,2011-10-15,NAAFS,,,2019-04-01T20:31:49.805617,2019-04-01T20:31:49.805617
727,Bellator 147: Thomson vs. Villaseca,2015-12-04,Bellator,,,2019-04-01T20:31:50.776352,2019-04-01T20:31:50.776352
728,Bellator 170: Ortiz vs. Sonnen,2017-01-21,Bellator,,,2019-04-01T20:31:52.271696,2019-04-01T20:31:52.271696
729,Bellator 127: Straus vs. Wilcox,2014-10-03,Bellator,,,2019-04-01T20:31:52.336728,2019-04-01T20:31:52.336728
668,UFC on FOX 9: Johnson vs. Benavidez,2013-12-14,UFC,"Sacramento, California, USA",11573.0,2019-04-01T20:29:20.865834,2019-04-02T16:00:15.661764
725,UFC 77: Hostile Territory,2007-10-20,UFC,"Cincinnati, Ohio, USA",16054.0,2019-04-01T20:31:49.344812,2019-04-02T16:23:42.406196
711,UFC Fight Night 95: Cyborg vs. Lansberg,2016-09-24,UFC,"Brasilia, Distrito Federal, Brazil",8410.0,2019-04-01T20:31:26.973692,2019-04-02T17:36:50.325205
689,UFC 143: Condit vs. Diaz,2012-02-04,UFC,"Las Vegas, Nevada, USA",9015.0,2019-04-01T20:30:14.775318,2019-04-02T17:36:56.786342
730,UFC on FOX 15: Machida vs. Rockhold,2015-04-18,UFC,"Newark, New Jersey, USA",13306.0,2019-04-01T20:31:52.361810,2019-04-02T17:37:10.059508
700,UFC: The Ultimate Fighter 12 Finale,2010-12-04,UFC,"Las Vegas, Nevada, USA",1903.0,2019-04-01T20:31:08.885958,2019-04-02T17:38:00.155521
687,UFC 190: Rousey vs. Correia,2015-08-01,UFC,"Rio de Janeiro, Rio de Janeiro, Brazil",14723.0,2019-04-01T20:30:09.394979,2019-04-02T17:40:58.802769
722,UFC Fight Night 110: Lewis vs. Hunt,2017-06-10,UFC,"Auckland, New Zealand",8649.0,2019-04-01T20:31:43.764895,2019-04-02T18:00:07.376183
732,Cage Warriors 60: Omoyele vs. Wilkinson,2013-10-05,Cage Warriors,,,2019-04-01T20:31:54.167454,2019-04-01T20:31:54.167454
761,KSW 27: Cage Time,2014-05-17,KSW,,,2019-04-01T20:33:48.388327,2019-04-01T20:33:48.388327
733,Legacy Fighting Championship 12,2012-07-13,Legacy Fighting Championship,,,2019-04-01T20:31:54.504931,2019-04-01T20:31:54.504931
734,Cage Warriors 54: Taylor vs. Phillips,2013-05-04,Cage Warriors,,,2019-04-01T20:31:59.811674,2019-04-01T20:31:59.811674
751,Invicta FC 20: Evinger vs. Kunitskaya,2016-11-18,Invicta Fc,,,2019-04-01T20:33:23.823349,2019-04-01T20:33:23.823349
767,Bellator Fighting Championships 14,2010-04-15,Bellator,,,2019-04-01T20:33:57.103317,2019-04-01T20:33:57.103317
735,Bellator Fighting Championship 102: Godbeer vs. Kongo,2013-10-04,Bellator,,,2019-04-01T20:32:03.655178,2019-04-01T20:32:03.655178
787,WEC 50: Cruz vs. Benavidez,2010-08-18,WEC,,,2019-04-01T20:34:26.003288,2019-04-01T20:34:26.003288
801,HDNet Fights: Reckless Abandon,2007-12-15,Hd Net Fights,,,2019-04-01T20:36:01.810259,2019-04-01T20:36:01.810259
818,UFC: The Ultimate Fighter 28 Finale: Dos Anjos vs. Usman,2018-11-30,UFC,"Las Vegas, Nevada, USA",2020.0,2019-04-01T20:36:25.612265,2019-04-02T15:59:53.586758
736,UFC 199: Rockhold vs. Bisping II,2016-06-04,UFC,"Los Angeles, California, USA",15587.0,2019-04-01T20:32:06.420595,2019-04-02T18:00:18.988971
737,LFA 14: Allen vs. Anders,2017-06-23,LFA,,,2019-04-01T20:32:10.341731,2019-04-01T20:32:10.341731
764,Sportfight 21: Season Beatings,2007-12-22,Sportfight,,,2019-04-01T20:33:51.754732,2019-04-01T20:33:51.754732
788,KSW 24: Clash Of The Giants,2013-09-28,KSW,,,2019-04-01T20:34:27.064704,2019-04-01T20:34:27.064704
800,Bellator Fighting Championship 42,2011-04-23,Bellator,,,2019-04-01T20:36:00.050594,2019-04-01T20:36:00.050594
738,WVR Sengoku: Fifth Battle,2008-09-28,Wvr Sengoku,,,2019-04-01T20:32:10.962617,2019-04-01T20:32:10.962617
755,RFA 23: Murphy vs. Ware,2015-02-06,RFA,,,2019-04-01T20:33:39.638082,2019-04-01T20:33:39.638082
808,UFC 140: Jones vs. Machida,2011-12-10,UFC,"Toronto, Ontario, Canada",18303.0,2019-04-01T20:36:10.468960,2019-04-02T16:03:28.785077
739,Bellator Fighting Championship 9,2009-05-29,Bellator,,,2019-04-01T20:32:13.058927,2019-04-01T20:32:13.058927
762,WSOF 28: Moraes vs. Barajas,2016-02-20,WSOF,,,2019-04-01T20:33:50.965900,2019-04-01T20:33:50.965900
774,LFA 34: Watley vs. Jenkins,2018-03-02,LFA,,,2019-04-01T20:34:07.888251,2019-04-01T20:34:07.888251
791,Bellator 196: Henderson vs. Huerta,2018-04-06,Bellator,,,2019-04-01T20:34:45.972736,2019-04-01T20:34:45.972736
797,Bellator 163: McGeary vs. Davis,2016-11-04,Bellator,,,2019-04-01T20:35:57.832483,2019-04-01T20:35:57.832483
819,Bellator Fighting Championship 3 + 4,2009-04-17,Bellator,,,2019-04-01T20:36:30.851199,2019-04-01T20:36:30.851199
740,Strikeforce Challengers VI: Kaufman vs. Hashi,2010-02-26,Strikeforce,,,2019-04-01T20:32:13.365189,2019-04-01T20:32:13.365189
786,UFC on Fuel TV 8: Silva vs. Stann,2013-03-02,UFC,"Saitama, Japan",14682.0,2019-04-01T20:34:24.548855,2019-04-02T17:37:25.388895
741,Bellator 134: Newton vs. McGeary,2015-02-27,Bellator,,,2019-04-01T20:32:14.018553,2019-04-01T20:32:14.018553
758,EliteXC: Unfinished Business,2008-07-26,Elite,,,2019-04-01T20:33:45.508411,2019-04-01T20:33:45.508411
785,Dana White's Contender Series 9,2018-06-12,Dana Whites Contender Series,,,2019-04-01T20:34:22.854629,2019-04-01T20:34:22.854629
742,Cage Warriors 78: Fishgold vs. Ponet,2016-09-10,OneFC,,,2019-04-01T20:32:16.891011,2019-04-01T20:32:16.891011
810,Strikeforce Challengers V: Woodley vs Bears,2009-11-20,Strikeforce,,,2019-04-01T20:36:15.007630,2019-04-01T20:36:15.007630
825,Strikeforce Challengers 20: Britt vs. Sayers,2011-11-18,Strikeforce,,,2019-04-01T20:36:40.568505,2019-04-01T20:36:40.568505
799,UFC Fight Night 42: Henderson vs. Khabilov,2014-06-07,UFC,"Albuquerque, New Mexico, USA",8775.0,2019-04-01T20:35:59.788659,2019-04-02T16:02:15.712095
743,Titan FC 40: Cavalcante vs. Assuncao,2016-08-05,Titan Fc,,,2019-04-01T20:32:16.936288,2019-04-01T20:32:16.936288
789,World Series of Fighting 9: Carl vs. Palhares,2014-03-29,WSOF,,,2019-04-01T20:34:27.393841,2019-04-01T20:34:27.393841
811,UFC 231: Holloway vs. Ortega,2018-12-08,UFC,"Toronto, Ontario, Canada",19039.0,2019-04-01T20:36:16.280715,2019-04-02T15:59:54.607539
744,Strikeforce: Shamrock vs Diaz,2009-04-11,Strikeforce,,,2019-04-01T20:32:18.592503,2019-04-01T20:32:18.592503
756,Cage Warriors 67,2014-04-12,Cage Warriors,,,2019-04-01T20:33:39.979504,2019-04-01T20:33:39.979504
792,Titan FC 27: Ricci vs. Gurgel,2014-02-28,Titan Fc,,,2019-04-01T20:35:17.398467,2019-04-01T20:35:17.398467
803,HDNet Fights 1,2007-10-13,Hd Net Fights,,,2019-04-01T20:36:03.617119,2019-04-01T20:36:03.617119
745,Bellator Fighting Championship 98: Shlemenko vs. Cooper,2013-09-07,Bellator,,,2019-04-01T20:32:34.212510,2019-04-01T20:32:34.212510
765,Cage Warriors Fight Night 8: Mason vs. Reuter,2013-05-11,Cage Warriors,,,2019-04-01T20:33:54.852391,2019-04-01T20:33:54.852391
746,Cage Warriors 58,2013-08-24,Cage Warriors,,,2019-04-01T20:32:46.740696,2019-04-01T20:32:46.740696
759,Cage 30,2015-05-16,Cage,,,2019-04-01T20:33:45.542480,2019-04-01T20:33:45.542480
770,LFA 1: Peterson vs. Higo,2017-01-13,LFA,,,2019-04-01T20:34:03.513969,2019-04-01T20:34:03.513969
776,Bellator Fighting Championship 44,2011-05-14,Bellator,,,2019-04-01T20:34:10.669397,2019-04-01T20:34:10.669397
782,UFC: The Ultimate Fighter 15 Episode 7,2012-04-20,UFC,,,2019-04-01T20:34:13.752583,2019-04-01T20:34:13.752583
795,RAJU 11,2013-04-20,RAJU,,,2019-04-01T20:35:44.274170,2019-04-01T20:35:44.274170
809,Bellator Fighting Championship 41,2011-04-16,Bellator,,,2019-04-01T20:36:11.115578,2019-04-01T20:36:11.115578
822,Bellator Fighting Championship 45,2011-05-21,Bellator,,,2019-04-01T20:36:36.067547,2019-04-01T20:36:36.067547
747,UFC Fight Night 27: Condit vs. Kampmann II,2013-08-28,UFC,"Indianapolis, Indiana, USA",6417.0,2019-04-01T20:32:47.509301,2019-04-02T16:00:08.772040
826,UFC 172: Jones vs. Teixeira,2014-04-26,UFC,"Baltimore, Maryland, USA",13485.0,2019-04-01T20:37:02.295899,2019-04-02T16:03:29.271539
748,Art Of War 3: USA vs Brazil,2007-09-01,Art Of War,,,2019-04-01T20:33:10.827087,2019-04-01T20:33:10.827087
760,Cage Warriors 65: Maguire vs. Rogers,2014-03-01,Cage Warriors,,,2019-04-01T20:33:45.671868,2019-04-01T20:33:45.671868
783,Cage Warriors Fight Night 10: Azaitar vs. Marshman,2014-03-28,Cage Warriors,,,2019-04-01T20:34:15.448841,2019-04-01T20:34:15.448841
793,Bellator Europe 1: Pitbull vs. Scope,2019-02-09,Bellator,,,2019-04-01T20:35:39.516837,2019-04-01T20:35:39.516837
798,Bellator Fighting Championship 32,2010-10-14,Bellator,,,2019-04-01T20:35:59.650267,2019-04-01T20:35:59.650267
817,ACB 76 Gold Coast: Young Eagles 23,2017-12-09,Acb Gold Coast,,,2019-04-01T20:36:23.650917,2019-04-01T20:36:23.650917
824,Legacy FC 42: Njokuani vs. Quayhagen,2015-06-26,Legacy Fc,,,2019-04-01T20:36:40.465115,2019-04-01T20:36:40.465115
771,Strikeforce Challengers VIII,2010-05-21,Strikeforce,,,2019-04-01T20:34:03.948679,2019-04-01T20:34:03.948679
813,Bellator 215: Mitrione vs. Kharitonov,2019-02-15,OneFC,,,2019-04-01T20:36:18.557023,2019-04-01T20:36:18.557023
749,UFC: The Ultimate Fighter 9 Finale,2009-06-20,UFC,"Las Vegas, Nevada, USA",2217.0,2019-04-01T20:33:22.896820,2019-04-02T17:38:42.934190
750,Bellator Fighting Championship 86: Askren vs. Amoussou,2013-01-24,Bellator,,,2019-04-01T20:33:23.284482,2019-04-01T20:33:23.284482
769,Cage Warriors 57: Daley vs. Chlewicki,2013-07-20,Cage Warriors,,,2019-04-01T20:34:00.451931,2019-04-01T20:34:00.451931
775,Nemesis Fighting: MMA Global Invasion,2010-12-13,Nemesis Fighting,,,2019-04-01T20:34:09.487340,2019-04-01T20:34:09.487340
784,CES MMA 49: Andrews vs. Padilla,2018-04-06,CESMMA,,,2019-04-01T20:34:22.554860,2019-04-01T20:34:22.554860
802,WSOF 16: Palhares vs. Fitch,2014-12-13,WSOF,,,2019-04-01T20:36:02.560217,2019-04-01T20:36:02.560217
752,Bellator 157: Dynamite 2,2016-06-24,Bellator,,,2019-04-01T20:33:25.751078,2019-04-01T20:33:25.751078
766,Cage Warriors 56: del Guerra vs. Omoyele,2013-07-06,Cage Warriors,,,2019-04-01T20:33:55.764248,2019-04-01T20:33:55.764248
794,Strikeforce: Fedor vs. Silva,2011-02-12,Strikeforce,,,2019-04-01T20:35:44.103499,2019-04-01T20:35:44.103499
753,Invicta FC 3: Penne vs. Sugiyama,2012-10-06,Invicta Fc,,,2019-04-01T20:33:32.185472,2019-04-01T20:33:32.185472
781,Cage Warriors 74: Dalby vs. Bahari,2014-11-15,Cage Warriors,,,2019-04-01T20:34:13.706207,2019-04-01T20:34:13.706207
754,LFA 23: Krantz vs. Nakashima,2017-09-22,LFA,,,2019-04-01T20:33:35.717886,2019-04-01T20:33:35.717886
757,Legacy FC 56: Vazquez vs. Peterson,2016-06-24,Legacy Fc,,,2019-04-01T20:33:45.299780,2019-04-01T20:33:45.299780
763,Cage Warriors 63: Ray vs. Buchinger,2013-12-31,Cage Warriors,,,2019-04-01T20:33:51.058112,2019-04-01T20:33:51.058112
768,Bellator Fighting Championships 27,2010-09-02,Bellator,,,2019-04-01T20:33:58.537459,2019-04-01T20:33:58.537459
772,Combate Americas: Copa Combate,2017-11-11,Combate Americas,,,2019-04-01T20:34:05.616996,2019-04-01T20:34:05.616996
