id,name,nationality
1191,Shane Howell,United States
1317,Oscar Cota,Mexico
1257,Chris Holdsworth,United States
1214,Roger Hollett,Canada
1419,Rustam Khabilov,Russia
1236,Matt Hughes,United States
3532,Antonio Trocoli,Brazil
1505,Chris Kelades,Canada
1441,Erik Koch,United States
1562,Dileno Lopes,Brazil
3608,Michail Tsarev,Russia
1129,Barb Honchak,United States
1970,Jonathan Martinez,United States
1340,Keith Jardine,United States
1277,Kwan Ho Kwak,South Korea
3688,Jamie Toney,United States
1107,Royce Gracie,Brazil
1626,Lucio Linhares,Brazil
1631,Chad Laprise,Canada
1527,Yana Kunitskaya,Russia
1605,Jorge Lopez,Mexico
1541,Syuri Kondo,Japan
1401,Dave Jansen,United States
1381,Shawn Jordan,United States
1652,Jean Francois Lenogue,France
1668,Frank Lester,United States
1691,Eun Soo Lee,South Korea
1695,Takeya Mizugaki,Japan
1755,Adriano Martins,Brazil
1787,Chad Mendes,United States
1807,Tateki Matsuda,United States
1849,Antonio Mendes,Brazil
1872,Nate Mohr,United States
1914,Sarah Moras,Canada
1992,Jack May,Brazil
1260,Mark Hunt,Japan
1213,David Heath,United States
1632,Marcus LeVesseur,United States
1669,Leah Letson,United States
1788,Brian Melancon,United States
1760,Henry Miller,United States
1832,Gan McGee,United States
1696,Homer Moore,United States
1874,Tom Murphy,United States
1174,Jimy Hettes,
1937,Thiago Moises,Brazil
1719,Nate Marquardt,United States
1971,Bill Mahood,Canada
1809,Ian Murphy,United States
1960,Hidetaka Monma,Japan
1988,Enrique Marin,Spain
1972,Bristol Marunde,United States
1995,Billy Miles,United States
3609,Jose Gomes,Brazil
1216,Dave Herman,United States
1299,Blagoy Ivanov,Bulgaria
1485,Nadia Kassem,Australia
1486,Justine Kish,United States
1423,Karolina Kowalkiewicz,Poland
1382,Carls John De Tomas,Philippines
1585,Bobby Lashley,United States
1635,Justin Lawrence,United States
1671,Joe Lauzon,United States
1699,Maryna Moroz,Ukraine
1720,Peggy Morgan,United States
1734,Maurice Mitchell,United States
1789,James Moontasri,United States
1810,Mario Miranda,Brazil
1938,Augusto Mendes,Brazil
1973,Jon Madsen,United States
1193,Joe Hurley,United States
1852,Troy Mandaloniz,United States
1258,Jake Hecht,United States
1320,Enson Inoue,Japan
1342,Scott Jorgensen,United States
1403,Maciej Jewtuszko,Poland
1300,Wallid Ismail,Brazil
1487,Martin Kampmann,Denmark
1507,Denis Kang,Canada
1528,Andrei Kopylov,Russia
1529,Kelly Kobold,United States
1543,Tsuyoshi Kurihara,Japan
1564,Austen Lane,United States
3689,Kyle Jackson,United States
1693,Travis Lutter,United States
1572,Thanh Le,United States
1362,Jocelyn Jones-Lybarger,
1722,Derrick Mehmen,United States
1765,Tamdan McCrory,United States
1735,Don Madge,South Africa
1812,Vitaly Minakov,Russia
1854,Jon Murphy,United States
1917,Andre Muniz,Brazil
1954,Stipe Miocic,United States
2064,Bobby Nash,United States
2047,Pedro Nobre,Brazil
2133,Sean O'Haire,United States
2261,Alexandre Pantoja,Brazil
2175,Stephen Palling,United States
2069,Scott Norton,USA
2085,Pawel Nastula,Poland
2302,Viviane Pereira,Brazil
2330,Michel Quinones,United States
2372,Aleksandar Rakic,Austria
3533,Cody Wilson,United States
2395,Vagner Rocha,Brazil
2523,Louis Smolka,United States
2565,Dominique Steele,United States
2724,Mike Stumpf,United States
2618,Richie Smullen,Ireland
2810,Andrew Sanchez,United States
2641,Anthony Smith,United States
3690,Dan Ring,Canada
2832,Ron Stallings,United States
2874,Paul Taylor,England
2854,Oleg Taktarov,Russia
2914,Salim Touahri,Poland
2918,Roberto Traven,Brazil
2043,Ben Nguyen,United States
2172,Sherman Pendergarst,United States
2072,Josh Neer,United States
2198,Claudio Puelles,Peru
2177,Nick Pace,United States
2213,Dustin Pague,United States
2586,Johnny Sampaio,United States
2619,Cristina Stanciu,Romania
2277,Damacio Page,United States
2263,John Phillips,Wales
2394,Ricardo Romero,United States
2416,Rodrigo Ruas,Brazil
2609,Assuerio Silva,Brazil
2353,Jared Rosholt,United States
3610,Przemyslaw Mysiala,Poland
2640,Takenori Sato,Japan
2331,Nate Quarry,United States
2665,Antonina Shevchenko,Kyrgyzstan
2704,Curtis Stout,USA
2706,Justin Sumter,United States
2771,Felipe Silva,Brazil
2728,Shunichi Shimizu,Japan
2853,Jalin Turner,United States
2855,James Toney,United States
2877,Khalid Taha,Germany
2023,Allan Nascimento,Brazil
2088,Kyle Nelson,Canada
2074,Matheus Nicolau,Brazil
2152,Michihiro Omigawa,Japan
2138,Kenji Osawa,Japan
2180,Alex Perez,United States
2256,Niko Price,United States
2243,Hernani Perpetuo,Brazil
2215,Oskar Piechota,Poland
2279,Soa Palelei,Australia
2439,Charles Rosa,United States
2307,Forrest Petz,United States
2397,Pedro Rizzo,Brazil
2567,Alessio Sakara,Italy
2525,Anderson Silva,Brazil
2589,Jorge Santiago,Brazil
2749,Pete Sell,United States
3611,Carlos Pereira,Brazil
3612,Jordan Smith,United States
2662,Josh Smith,United States
2709,Steven Siler,United States
2129,Artur Oumakhanov,
2933,Jose Torres,Brazil
2004,Gilbert Melendez,United States
2045,Emanuel Newton,United States
2024,Dustin Neace,United States
2053,Hans Nijman,Netherlands
2075,Jason Novelli,United States
2181,Peter Petties,United States
2202,Filip Pejic,Croatia
2195,Shane Primm,
2308,Willie Peeters,Holland
2300,Marcin Prachnio,Poland
2214,Steven Peterson,United States
2333,Murilo Rua,Brazil
2118,Yushin Okami,Japan
2151,Rafaello Oliveira,United States
2588,Lukasz Sajewski,Poland
2109,Chibwikem Onyenegecha-Palmer,
2610,Devonte Smith,United States
2621,Hector Sandoval,United States
2647,George Sullivan,United States
2818,Paul Sass,England
2267,Mike Polchlopek,
2770,Kerry Schall,United States
3534,Dave Vitkay,United States
2748,Leonardo Silva,Brazil
2707,Tarec Saffiedine,Belgium
3624,Rander Junio,Brazil
2856,Nolan Ticman,United States
2025,Akiyo Nishiura,Japan
2090,Jan Nortje,South Africa
2068,Stanislav Nedkov,Bulgaria
2258,Aaron Phillips,United States
2217,Michel Prazeres,Brazil
2281,Cathal Pendred,Ireland
2833,Daniel Straus,United States
2529,Roldan Sangcha-an,
2882,Frank Trigg,United States
2314,Ruan Potts,South Africa
3691,James Haddad,Canada
2336,Mara Romero Borella,Italy
2334,Ryan Roberts,United States
2378,Nick Roehrick,United States
2526,Will Santiago,Brazil
2590,Wade Shipp,United States
2440,Aaron Rosa,United States
2593,Jason Saggo,Canada
2569,Andrei Semenov,Russia
2401,Ricky Rainey,United States
2507,Andre Soukhamthath,United States
2835,Bentley Syler,Bolivia
2862,Elias Theodorou,Canada
2878,David Teymur,Sweden
3547,Leandro Ataides,Brazil
2925,Motonobu Tezuka,Japan
2048,Nad Narimani,England
2238,John Polakowski,United States
2216,Joe Proctor,United States
2934,Evan Tanner,United States
2303,Julianna Pena,United States
2176,Santiago Ponzinibbio,Argentina
3692,Tristan Yunker,United States
2026,Sage Northcutt,United States
2111,Felipe Olivieri,Brazil
2154,Dustin Ortiz,United States
2315,Jessica Penne,United States
2335,Ricco Rodriguez,United States
2357,Jason Reinhardt,United States
2379,Aaron Riley,United States
2420,Anthony Ruiz,United States
2463,Amir Rahnavardi,United States
2485,Roosevelt Roberts,United States
2612,Chase Sherman,United States
2527,Kyle Stewart,United States
2613,Alex Serdyukov,United States
2751,Joaquim Silva,Brazil
2591,Eddie Sanchez,United States
2715,Rory Singer,United States
3548,Bakhtiyar Abbasov,Azerbaijan
3315,Indalecio Tat Romero,
3289,Alejandro Abomohor,Colombia
3314,Dane Sayers,United States
3316,Mukhamed Berkhamov,Russia
2050,Yosuke Nishijima,Japan
2027,Jeff Newton,United States
2836,Dan Severn,United States
2156,Charles Oliveira,Brazil
2114,Valentijn Overeem,Netherlands
2178,Teemu Packalen,Finland
2218,Julio Paulino,United States
2358,Mike Rhodes,United States
2283,Tyson Pedro,Australia
2241,Erik Perez,Mexico
2445,Kenny Robertson,United States
2305,Daniel Puder,United States
2487,Carlos Eduardo Rocha,Brazil
2486,Manuel Rodriguez,El Salvador
2802,Krzysztof Soszynski,Canada
3662,Ashley Gooch,United States
2823,Amir Sadollah,United States
2865,Austin Tweedy,United States
2880,Simeon Thoresen,Norway
2339,Stevie Ray,United States
2338,Diego Rivas,Chile
2092,Said Nurmagomedov,Russia
2920,Hiroyuki Takaya,Japan
2317,Sergio Pettis,United States
2282,Chris Price,United States
2219,Jens Pulver,United States
2902,Nordine Taleb,Canada
2134,Zak Ottow,United States
2260,Raulian Paiva,Brazil
2444,Luis Ramos,Colombia
2403,Leigh Remedios,England
2719,Thiago Santos,Brazil
2573,Sean Spencer,United States
2466,Johnny Rees,United States
2646,Andreas Stahl,Sweden
2826,Aaron Simpson,United States
2654,Stefan Sekulic,Serbia
2424,Bruno Korea,
2860,Issei Tamura,Japan
2868,Josh Thomson,United States
2094,Roy Nelson,Brazil
2796,Dennis Siver,Germany
2677,Tommy Speer,
2887,Yoshiki Takahashi,
2361,Shannon Ritch,United States
2221,Vinc Pichel,United States
2158,Rachael Ostovich,United States
2285,Ross Pearson,England
2405,Marion Reneau,United States
2404,Joao Roque,Angola
3625,Yusup Umarov,Russia
2469,Jake Rosholt,United States
2468,Danny Roberts,England
2490,Jared Rollins,United States
2318,Jorge Patino,Brazil
2340,Paul Redmond,Ireland
2648,Maia Stevenson,United States
2510,Gilbert Smith,United States
2597,Edmen Shahbazyan,United States
3693,Robert Villegas,United States
2446,Moise Rimbon,United Arab Emirates
2363,Jorge Rivera,United States
2754,Taila Santos,Brazil
2928,Tyler Toner,United States
2926,Albert Tumenov,Russia
2936,Tecia Torres,United States
2157,Ednaldo Oliveira,Brazil
2262,Maki Pitolo,United States
2199,Igor Pokrajac,Croatia
2071,Diego Nunes,Brazil
2343,Mike Rio,United States
2407,Jesse Ronson,Canada
2447,Goran Reljic,Croatia
2365,Yoel Romero,United States
2319,Carlo Prater,Brazil
2284,Bart Palaszewski,United States
2425,Joe Riggs,United States
2360,Antony Rea,France
2553,Sean Strickland,United States
2535,Peter Sobotta,Germany
2575,Kamal Shalorus,"Iran, Islamic Republic of"
2598,Alexander Sarnavskiy,Russia
2627,Damian Stasiak,Poland
2755,Valentina Shevchenko,Peru
2691,John Salter,United States
2733,Joseph Sandoval,United States
2896,Nobuhiko Takada,Japan
3694,Freddie Espiricueta,
2159,Cameron Olson,United States
2287,Anthony Pettis,United States
2223,Mike Pyle,United States
2362,Mike Rodriguez,United States
2954,Miesha Tate,United States
2320,Andre Pederneiras,Brazil
3667,Fouad Mesdari,France
2367,Karl Roberson,United States
2385,Vernon Ramos,Panama
2449,Alvin Robinson,United States
2494,Daniel Sarafian,Brazil
2430,Marina Rodriguez,Brazil
2409,Daniel Roberts,United States
2512,Sidney Silva,United States
2472,Greg Rebello,United States
2555,Tim Sylvia,United States
2559,Fredy Serrano,Colombia
2577,Masaaki Satake,Japan
2778,Greg Soto,United States
2693,Hayato Sakurai,Japan
2884,Chris Tuchscherer,United States
2819,Ivan Salaverry,United States
2938,Daniel Teymur,Sweden
2160,Brendan O'Reilly,Australia
2956,Abel Trujillo,United States
2897,Brandon Thatch,United States
2952,Jon Tuck,Guam
2948,Tor Troeng,Sweden
2930,Stephen Thompson,United States
2309,Estevan Payan,United States
2245,Frankie Perez,United States
3695,John Hawk,United States
2342,Chance Rencountre,United States
3668,Alan Philpott,Northern Ireland
2433,George Roop,United States
2756,Kiril Sidelnikov,
2471,Benji Radach,United States
2539,Diego Saraiva,United States
2497,Dion Staring,Netherlands
2757,Elias Silverio,Brazil
2842,Chas Skelly,United States
2777,Tony Sims,United States
2927,Kazuki Tokudome,Japan
2561,Frank Shamrock,United States
2162,Brian Ortega,United States
2097,Phillipe Nover,United States
2224,Cole Province,United States
2692,Sean Sherk,United States
2599,Alex Schoenauer,United States
2120,Alptekin Ozkilic,United States
2387,Gillian Robertson,Canada
3669,Paul Marin,
2322,Mike Perry,United States
2434,Karl Reed,United States
2451,Yair Rodriguez,Mexico
2498,Alex Soto,United States
2476,Gaston Reyno,Uruguay
2473,Alex Reyes,United States
2537,Chad Sutton,USA
2630,Sean Santella,United States
2695,Josh Stansbury,United States
2672,Siala Siliga,United States
2737,Eric Shelton,United States
2844,Manny Tapia,United States
2034,Ramsey Nijem,United States
2056,Rafael Natal,Brazil
2119,Charlie Ontiveros,United States
2078,Rose Namajunas,United States
2036,Yasuhito Namekawa,Japan
2142,Nick Osipczak,England
2163,Sidney Outlaw,United States
2350,Will Ribeiro,Brazil
2415,Francisco Rivera,United States
2493,Sean Soriano,United States
2205,Devin Powell,United States
2310,Jared Papazian,United States
2269,Rousimar Palhares,Brazil
2429,Mauricio Rua,Brazil
2500,Everett Sims,United States
2515,Matt Serra,United States
2579,Elvis Sinosic,Australia
2631,Sean Salmon,United States
2716,Nick Serra,USA
2694,Gerald Strebendt,United States
2607,Justin Scoggins,United States
2759,Emmanuel Sanchez,United States
2866,Jumabieke Tuerxun,China
3236,Ramiz Brahimaj,United States
2653,Josh Samman,United States
3233,Charles Cheeks Iii,United States
2843,Yoshihiro Takayama,Japan
3235,Bilal Williams,United States
3234,Levi Mowles,United States
3260,Danny Tims,United States
3261,Steve Carl,United States
2057,Nick Newell,United States
2122,Nissen Osterneck,United States
2058,Carlos Newton,Canada
2143,Alistair Overeem,Netherlands
2100,Andrews Nakahara,Brazil
2313,Kurt Pellegrino,United States
2271,Fredson Paixao,United States
2035,Jaimee Nievera,
2431,Wilson Reis,Brazil
2566,Art Santore,United States
2558,Leslie Smith,United States
2608,Josh Shockley,United States
2760,Martin Svensson,Sweden
2739,Jake Shields,United States
2824,Aljamain Sterling,United States
2674,Joe Slick,USA
2697,Evangelista Santos,Brazil
2165,Claude Patrick,Canada
2102,Amanda Nunes,Brazil
2101,Yui Chul Nam,South Korea
2888,Darren Till,England
2059,Joe Neal,United States
2080,Kennedy Nzechukwu,United States
2293,Brad Pickett,England
2347,Jairzinho Rozenstruik,Suriname
2325,Jimmy Quinlan,United States
2411,Jordan Rinaldi,United States
2377,Vitor Ribeiro,Brazil
2418,Eddie Ruiz,USA
2453,Mike Ricci,Canada
2568,Emiliano Sordi,Argentina
2206,Ricardo Palacios,
2581,Renato Sobral,Brazil
2441,Jimmie Rivera,United States
2017,Mike Nickels,United States
2803,Genki Sudo,Japan
2781,Bobby Southworth,United States
2039,Ismail Naurdiev,Austria
2082,Gunnar Nelson,Iceland
2189,Nick Penner,Canada
2168,Dorian Price,United States
2230,Leiticia Pestova,United States
2231,Elizabeth Phillips,United States
2391,Mike Russow,United States
2167,Dom Pilarte,
2295,Anthony Perosh,Australia
2253,Daniel Pineda,United States
2413,Andre Roberts,United States
2825,Lazar Stojadinovic,United States
2477,Kristian Rothaermel,United States
2454,Josh Rafferty,United States
2634,Cory Sandhagen,United States
2720,Boston Salmon,United States
2805,Eric Schafer,United States
2541,George Sotiropoulos,Australia
2869,Ricky Turcios,United States
3238,Waachim Spiritwolf,
2889,Makoto Takimoto,Japan
2892,David Terrell,USA
3237,Marlon Sandro,Brazil
2146,Michal Oleksiejczuk,Poland
2209,Raquel Pennington,United States
2273,Sean Pierson,Canada
2187,Josh Parisian,United States
2233,Trevor Prangley,South Africa
2615,Steve Steinbeiss,United States
2583,Mackens Semerzier,United States
2679,Denis Stojnic,Bosnia and Herzegovina
2327,Jose Quinonez,
2636,Ray Steinbeiss,United States
2635,Erick Silva,Brazil
2368,Chad Reiner,United States
2657,Wanderlei Silva,Brazil
2701,Mario Sperry,Brazil
2784,Patrick Smith,United States
2519,Ken Shamrock,United States
2721,Jeremy Stephens,United States
2765,Ryan Spann,United States
2763,Wagner Silva,Brazil
2850,Brad Tavares,United States
2870,Mairbek Taisumov,Russia
2084,Francis Ngannou,France
2148,Volkan Oezdemir,Switzerland
2130,Tito Ortiz,United States
2371,Ed Ratcliff,United States
2299,Alan Patrick,Brazil
2562,Thiago Silva,Brazil
2585,Brendan Schaub,United States
2435,Ben Rothwell,United States
2521,Maurice Smith,United States
2499,Justin Salas,United States
2637,Sam Stout,Canada
2616,Scott Smith,United States
2700,Roman Salazar,United States
2745,Luke Sanders,United States
2723,Muslim Salikhov,Russia
2785,Tony Sylvester,United States
2871,Ryan Thomas,United States
2829,Ricky Simon,United States
2807,Chris Sanford,United States
2808,Matt Sayles,United States
2872,Thiago Tavares,Brazil
2067,Greg Nagy,United States
2042,Khabib Nurmagomedov,Russia
2935,Michinori Tanaka,Japan
3626,Magomed Raisov,Russia
3670,Matt Inman,England
2659,Josh Shockman,
2259,Luis Pena,
2275,Viktor Pesta,Czech Republic
2296,Kyler Phillips,United States
2329,Bao Quach,United States
2520,Paulo Cesar Silva,Brazil
2703,Roberto Sanchez,United States
2744,Bruno Santos,Brazil
2639,Clifford Starks,United States
2584,Iliarde Santos,Brazil
2617,Ben Saunders,United States
3696,John Fields,United States
2681,Eric Spicely,United States
2606,Wes Sims,United States
2830,Cody Stamann,United States
2788,Tatiana Suarez,United States
2873,Louis Taylor,United States
2661,Joe Soto,United States
2725,Kalib Starnes,Canada
2852,Jesse Taylor,United States
2894,Shawn Teed,United States
2976,Darren Uyenoyama,United States
2978,Kamaru Usman,United States
2984,Bojan Velickovic,Serbia
2983,Joe Veres,United States
2979,Nick Urso,United States
2975,Elias Urbina,United States
2977,Hector Urbina,United States
2997,Mike van Arsdale,United States
3003,Bryan Vetell,United States
3002,Charlie Valencia,United States
3001,Reginaldo Vieira,Brazil
3008,Guilherme Vasconcelos,Brazil
2998,Cain Velasquez,United States
2994,Hugo Viana,Brazil
2992,Renato Verissimo,United States
3004,Javier Vazquez,United States
3005,Jamie Varner,United States
3011,Matt Van Buren,United States
3016,Milton Vieira,Brazil
3427,Ma Hao Bin,
3490,Matteus Lahdesmak,
3501,Piotr Ptasinksi,
3007,James Vick,United States
3012,Ruben Villareal,United States
3355,Martin Wojcik,Sweden
3374,Mikhail Kolobegov,Russia
3375,Matheus Mattos,Brazil
3376,Nashkho Galaev,Russia
3378,Carlos Eduardo,Brazil
3425,Eric Kelly,Philippines
3423,Geje Eustaquio,Philippines
3442,Jared Downing,United States
3377,Herdeson Batista,Brazil
3428,Sotir Kichukov,Bulgaria
3439,David Rickels,United States
3446,Mike Barreras,
3486,Eddy Bengtsson,Sweden
3487,Jay Mortimore,England
3489,Tomas Penz,Czech Republic
3488,Gael Grimaud,France
3491,Diego Gonzalez,Sweden
3499,Chris Fields,Ireland
3502,James Brum,England
3697,Johnny Soeder,
3698,Tiawon Howard,
3716,Floyd Mayweather Jr,
3728,Jz Cavalcante,
3743,Matt Bassette,
3757,Christian Mpumbu,
3758,Dj Linderman,
3650,Timur Nagibin,Russia
3651,Magomed Magomedov,Russia
3652,Walter Pereira Jr,Brazil
3653,Ustarmagomed Gadzhidaudov,Russia
3702,Micah Bender,United States
3700,Dustin Kempf,United States
3709,Domingos Mestre,Portugal
3708,Eric Reynolds,United States
3710,Kai Puolakka,Finland
3711,Marcus Vanttinen,Finland
3712,Tom McKenna,United States
3713,Jesus Martinez,United States
3725,Shawn Mack,United States
3726,Nate Andrews,United States
3723,Derrick Brown,USA
3724,Richie Santiago,United States
3730,Chris Padilla,United States
3732,Angel Deanda,United States
3733,Tyrone Spong,Suriname
3744,Luis Muro,United States
3740,Pedro Gonzalez,United States
3745,Ryan Sanders,
3746,Julian Lane,United States
3749,Dinis Paiva,United States
3750,Kevin Barberena,United States
3751,Kody Nordby,United States
3752,Taurean Bogguess,United States
3764,Paddy Pimblett,England
3765,Tim Wilde,United States
3769,Demetrius Wilson,United States
4020,Cristhian Torres,Paraguay
4094,Aaron Pico,United States
4095,Chinzo Machida,Brazil
4096,Dave Marfone,United States
4097,Haim Gozali,Israel
4130,Evgeny Egemberdiev,
4139,Zach George,
4155,Brett Bergmark,
4163,Emanuel Brooks,
4166,Keving Belingon,
4179,Hugo Hernando Prada,
4191,Seiji Sugiman-Marangos,
4195,Tony Johnson Jr,
4203,Tony Leate,
4135,Rasul Yakhyaev,Russia
4129,Marcos Schmitz,Brazil
4134,Aurel Pirtea,Romania
4137,Ed Nuno,United States
4140,Sonny Luque,United States
4141,Jason Langellier,United States
4153,Kevin Croom,United States
4156,Kirill Medvedovsky,Israel
4146,Adrian Yanez,United States
4157,Alex Lohore,France
4158,Damien Lapilus,France
4159,Robert Washington,United States
4160,Leville Simpson,United States
4178,Chandler Cole,United States
4177,Kris Moutinho,United States
4186,Lyndon Whitlock,Canada
4182,Jason Fischer,United States
4181,Keith Richardson,
4189,Sergej Juskevic,Lithuania
4184,Chad Coon,
4180,Mike Stevens,United States
4194,Baga Agaev,Russia
4196,Nikolay Gaponov,Russia
4197,Vener Galiev,Russia
4199,Djamil Chan,Netherlands
4204,Tim Pinney,United States
4205,Tony Kelley,United States
4210,Carlos Moreno,USA
4371,Viktor Halmi,Hungary
4403,Deivison Ribeiro,Brazil
4404,Brianna Van Buren,United States
4407,John Troyer,United States
4406,Joey Diehl,United States
4409,Agnieszka Niedzwiedz,
4437,Colin Robinison,
4452,Andreas Kraniotake,
4456,Steve Okeeffe,
4477,Malaipet Sasiprapa,
4490,Gerardo Gallegos,
4497,Emil Weber Meek,
4501,Matti Mäkelä,
4644,Ismael Naurdiev,
4681,Montana Stewart,
4427,Brian Heden,United States
4440,Tim Chemelli,Canada
4441,Ricky Goodall,Canada
4444,Jeff Soucie,United States
4445,Rigo Dominicci,United States
4442,Wesley Barnes,United States
4448,Oriol Gaset,Spain
4459,Francis Heagney,Ireland
4460,Tom Maguire,Ireland
4461,Ismael Padavia,France
4462,Andreas Bernhard,Germany
4463,Antanas Jazbutis,Lithuania
4472,Jason Kuchera,Canada
4474,Ryan Fortin,Canada
4482,Jaroslav Pokorny,Czech Republic
4481,Kamil Selwa,Poland
4483,David Ramirez,United States
4484,Makhmud Muradov,Uzbekistan
4488,Tomas Kvapil,Czech Republic
4486,Petr Knize,Czech Republic
4485,Gregor Herb,Germany
4487,Dennis Poborsky,Czech Republic
4500,Matteo Minonzio,Italy
4504,Juho Valamaa,Finland
4508,Cody Stevens,United States
4509,Gerzan Chaw,United States
4512,J.R. Coughran,United States
4515,Lukasz Klinger,Poland
4645,Alex Rodrigues,France
4683,Matt Vaile,New Zealand
4682,Kitt Campbell,Australia
4723,Alex Lahore,
4727,Kirill Medvedovski,
4730,Jadamba Narantungalag,
4733,Jay Hyun So,
4738,Kenneth Rosfort-Nees,
4741,Charles Cheeks,
4746,Kennet Mattson,
4759,Mohammed Alavi,
4906,Lukasz Rajweski,
4697,Charles Johnson,
4699,Erdi Karatas,Netherlands
4698,Ilia Topuria,Spain
4700,Derek Loffer,United States
4704,Christopher Henze,Germany
4707,Karolina Owczarz,Poland
4708,Paulina Raszewska,Poland
4714,Myles Price,Ireland
4715,Arni Isaksson,Iceland
4716,Allan Love,Scotland
4717,Simon Carlsen,Denmark
4718,John Quinn,Scotland
4719,Warren Kee,England
4721,Jason Witt,United States
4724,Josh Plant,England
4728,Jeff Lawson,England
4735,Takuya Eizumi,Japan
4736,Takuya Sato,Japan
4740,Rafael De Freitas,Brazil
4737,Tatsuya So,Japan
4739,Brian Hall,
4742,Rafael Macedo,Brazil
4744,Mika Hamalainen,Finland
4756,Josh Togo,Australia
4755,Dovletdzhan Yagshimuradov,Turkmenistan
4758,Mitchell Birkett,Australia
4757,Jordan O'Connor,Canada
4761,Saeed Fatahifar,Australia
4760,Sy Leafa,New Zealand
4764,Hoshi Friedrich,Australia
4904,Szymon Bajor,Poland
4922,Marcin Lasota,Poland
4944,Eric Scallan,United States
4966,Aya Saeid Saber,
4969,Ike Villanueva,
5000,Abdul-Aziz Abdulvakhabov,
5002,Lom-Ali Eskijew,
5021,Jon Harris,
5041,Lauri Ülenurm,
5043,Henri Hiiemäe,
5046,Ilja Drovnjasin,
5058,Erick Barbosa,
5060,Adrain Diaz,
5061,Lambert Akhiadov,
5063,Alikhan Suleimanov,
5079,Michael Kitta,
5106,Kinglsey Crawford,
5123,Baataryn Azjavkhaln,
4977,James Edson Berto,
4958,Eric Wilson,Canada
4957,Evan Thompson,
4973,Manuel Meraz,United States
5003,Mukhamed Kokov,Russia
5005,Kurban Gadzhiev,Russia
5006,Narek Avagyan,Armenia
5011,Magomed Sulumov,Russia
5023,Martyn Harris,England
5022,Ricardo Talavera,United States
5042,Walid Seghir,France
5054,Rustam Kerimov,Russia
5055,Attila Korkmaz,Germany
5056,Tural Ragimov,Azerbaijan
5053,Oleg Borisov,Russia
5059,Edgars Skrivers,Latvia
5062,Islam Yunusov,Russia
5064,Sergey Grechka,Ukraine
5077,Jessie Gibbs,Netherlands
5076,Ferrid Kheder,Tunisia
5103,Jahreau Shepherd,England
5107,Adrian Molenda,Poland
5117,Wesley Murch,England
5122,Jae Hoon Moon,South Korea
5152,Matt Rogers,United States
5151,Ricky Shivers,United States
5156,Jennifer Scott,United States
4975,Andrew Buckland,Canada
4988,Andreas Michailidis,Greece
4995,Nelson Salas,United States
4996,Hunter Tucker,United States
4997,Allen Nelson,United States
4998,Cosmo Alexandre,Brazil
5001,Andrey Koshkin,
5163,Ray Lopez,United States
5073,Johnny Reese,
5081,Alexandre Nogueira,
5082,Fernando Rodriguez Jr,
5085,Robert Wilkinson,
5113,Damian Rooney,
5128,Ray Blodgett,
5142,Kristofer Kallgren,
5167,Alexander Sarnavsky,
5181,Said-Khamzat Avkhadov,
5206,Wilfredo Santiago Jr.,
5215,Rodrigo Cavalheiro,
5220,Lee Barnes,
5020,Antoine Gallinaro,France
5034,Movlid Khaibulaev,Russia
5035,Vy Srey Khouch,Cambodia
5036,Jeff Huang,Taiwan
5039,Nikolay Aleksakhin,Russia
5087,Roxane Teixeira,France
5072,Paul Reed,Scotland
5080,Luis Sapo,Brazil
5110,Karl Moore,Northern Ireland
5109,Josh Clarke,England
5140,Luis Felix,United States
5143,Karl Etherington,England
5120,Merv Mulholland,Northern Ireland
5132,Brandon Farran,United States
5144,Annalisa Bucci,Italy
5147,Stephen Martinez,United States
5155,Jesus Rivera,United States
5164,Shamil Gamzatov,Russia
5165,Eddie Arizmendi,United States
5168,Sergio Cortez,United States
5178,Shamil Nikaev,Belgium
5173,Teddy Holder,United States
5172,Tyson Nam,United States
5208,Cory Tait,England
5207,Dawond Pickney,United States
5209,James Pennington,England
5211,Benjamin Brander,Switzerland
5212,Gregor Weibel,Switzerland
5210,Boubacar Balde,France
5213,Zeilton Rodrigues,Brazil
5267,Daniel Carey,United States
5272,Will Morris,
5274,Ben Greer,Canada
5281,Jung Bu Kyung,South Korea
5282,Pat Bennett,United States
5283,Bobby McMaster,United States
5291,Christine Stanley,United States
5290,Mike Winters,United States
5234,Timo-Juhani Hirvikangas,
5239,Sebastien Fournier,
5240,Yohann Guerin,
5241,Darron Cruickshank,
5244,Trever Mellen,
5249,Jing Nan Xiong,
5253,William Desouza,
5276,Koutetsu Boku,
5277,Andre Amade,
5278,Bukyung Jung,
5280,Kim Dae Won,
5285,Myeon Ho Bae,
5289,David Jansen,
5294,Jamie Alvarez,
5222,Christian Golcic,Sweden
5224,Terry Davinney,United States
5225,William Joplin,United States
5223,Matti Makela,Sweden
5227,Luiz Cado Simon,Brazil
5235,Daniel Barez,Spain
5228,Doug Williams,United States
5232,Jason Cooledge,England
5233,Suleiman Bouhata,France
5231,Martin Delaney,Scotland
5236,Johan Vanttinen,Finland
5226,Daniel Almeida,Brazil
5242,Levi Stout,United States
5243,Gerald Lovato,United States
5245,Richard Kiely,Ireland
5248,Kevin Ferguson Jr.,United States
5246,Maria Casanova,France
5250,Samara Santos,Brazil
5247,Fred Freeman,
5261,Michael Macdonald,United States
5259,Romario Manoel Da Silva,Brazil
5262,Leo Leite,Brazil
5263,Ernest James,United States
5264,Luis Erives,United States
