id,fighter1_id,fighter2_id,winner_id,event_id
6320,788,1117,788.0,885
6366,2045,3124,2045.0,1232
6414,4660,4661,4661.0,1328
6471,3142,829,3142.0,1089
6484,3770,3805,3805.0,1265
2213,2795,1367,1367.0,44
2178,2968,1889,1889.0,198
1993,1978,413,413.0,279
2002,1366,1822,1366.0,330
1984,2910,2407,2910.0,432
2107,2780,790,790.0,526
2081,1367,2034,1367.0,542
2073,3025,211,211.0,799
2011,1366,2160,1366.0,849
2020,2299,192,2299.0,849
2168,909,750,909.0,851
2117,3131,1623,3131.0,1135
2054,2068,3082,3082.0,1167
2046,2950,905,905.0,1484
2151,2284,1838,1838.0,1499
2099,1006,1695,1006.0,1522
6509,1015,1342,1342.0,175
6515,4524,4525,4524.0,939
6528,600,552,552.0,407
6552,1880,1607,1607.0,1231
6580,3033,2812,3033.0,838
6619,2447,184,184.0,1104
6636,3600,135,135.0,763
6698,2693,3216,3216.0,987
6740,2920,1892,2920.0,1299
6761,2940,1743,2940.0,1271
6772,16,1866,1866.0,287
5985,587,222,222.0,398
6076,196,3914,196.0,1134
6081,3563,3629,3629.0,1377
6119,517,4199,517.0,434
6136,3574,336,3574.0,290
6163,1627,519,519.0,649
6191,868,253,253.0,1469
6240,3700,3701,3701.0,1239
6292,3913,819,819.0,1134
6308,741,1022,741.0,860
6317,127,4333,4333.0,819
6353,2045,3024,3024.0,1298
6379,2568,2765,2765.0,1270
6411,4942,3831,4942.0,1398
6461,5527,2912,2912.0,234
6511,448,3024,3024.0,1553
2222,2619,1699,1699.0,122
2188,669,1111,1111.0,146
2179,156,901,156.0,198
2205,2143,2782,2782.0,162
2196,670,2950,670.0,162
1985,1880,1946,1946.0,432
2064,2661,2935,2935.0,446
2029,252,1551,1551.0,452
2037,788,694,788.0,869
2116,1451,2094,2094.0,1494
2090,3168,2700,,1484
2045,1627,1998,1998.0,1484
2161,1342,901,901.0,1499
2134,2154,2607,2154.0,1555
2143,589,3104,589.0,1579
2125,1186,1222,1186.0,1603
6517,2561,740,740.0,744
6547,3423,3438,3423.0,16
6600,2004,2868,2868.0,1229
6620,3187,3967,3187.0,1554
6632,4170,4534,4534.0,642
6647,5469,767,767.0,986
6683,1589,2233,1589.0,40
6721,3194,263,263.0,234
6741,2920,1292,2920.0,476
6765,1183,4069,1183.0,1427
5987,2625,3975,3975.0,429
6011,1401,2575,2575.0,778
6026,194,911,194.0,593
6051,3439,58,,167
6062,4941,4929,4929.0,1398
6108,77,874,77.0,727
6170,2071,154,154.0,913
6225,1576,1703,1576.0,1233
6243,61,3544,3544.0,304
6310,741,1997,741.0,602
6339,1312,3216,3216.0,1299
6394,2635,4777,4777.0,1281
6397,3370,2898,2898.0,705
6425,1391,2425,2425.0,1224
6438,2697,2980,2980.0,954
6446,3431,3429,3429.0,564
6454,4216,5118,4216.0,1023
6501,871,600,871.0,1160
6518,3996,2743,3996.0,59
6603,3470,3471,3470.0,1158
2189,2379,2499,2499.0,146
2172,2299,1723,2299.0,198
2197,542,1439,1439.0,162
2180,759,1224,1224.0,198
2004,2013,2223,2013.0,330
1986,2926,34,34.0,432
2030,90,906,90.0,452
2021,1868,1276,1868.0,452
2224,395,684,395.0,533
2013,1286,764,1286.0,849
2206,530,2925,530.0,851
2038,1505,292,292.0,869
2056,2082,2589,2082.0,1167
6637,3600,2048,3600.0,766
6672,3522,3523,3523.0,1187
6725,1321,2595,1321.0,1454
5989,2976,2940,2940.0,458
5998,1216,2066,1216.0,203
6073,196,2594,2594.0,1161
6079,5207,5140,5140.0,212
6094,1160,2386,1160.0,1035
6105,1507,1880,1880.0,1031
6122,517,3967,517.0,251
6131,1619,5151,1619.0,202
6152,1223,856,,1298
6168,2071,872,872.0,287
6174,4199,4751,4751.0,1273
6189,395,1897,395.0,175
6198,3178,2852,2852.0,987
6223,1576,5312,1576.0,551
6230,1952,3357,3357.0,999
6333,3304,3305,3305.0,412
6364,2045,1607,2045.0,488
6389,3344,2655,3344.0,288
6409,2587,1208,2587.0,1210
6494,1728,486,486.0,658
6510,2245,4274,2245.0,1590
6538,2879,2145,2145.0,562
6579,1958,4189,4189.0,417
6587,2510,4775,2510.0,1079
6606,4659,3545,3545.0,1328
6611,2447,3580,3580.0,1143
6652,2472,3105,2472.0,574
6685,1589,5293,1589.0,349
6694,2693,1117,1117.0,1297
5992,3578,327,327.0,450
5994,5159,2760,2760.0,47
6006,1401,4003,1401.0,1131
6075,196,1698,196.0,1149
6089,3769,2779,2779.0,1295
6151,2610,4511,2610.0,1085
6159,1627,1412,1412.0,1325
6179,3313,1152,1152.0,625
6199,3178,2651,3178.0,6
6235,1397,1607,1607.0,1107
6279,5165,3731,5165.0,493
6293,3985,3834,3985.0,791
6311,741,1022,741.0,289
6343,1717,2852,2852.0,505
6354,2045,607,607.0,231
6371,2759,1509,2759.0,889
6452,2651,4529,2651.0,1310
6480,829,1316,829.0,476
6485,1008,1659,1659.0,915
2214,808,1487,1487.0,44
2171,2143,1804,2143.0,198
1994,1787,1629,1787.0,279
2003,342,2588,342.0,330
2072,2994,684,684.0,542
2082,448,1659,448.0,542
2022,1804,1260,1260.0,849
6533,1644,2004,2004.0,678
6562,4407,4408,4408.0,503
6566,1509,3650,,1069
6581,3033,213,3033.0,1102
6597,2004,7,2004.0,1231
6630,2067,3094,3094.0,282
6649,3322,3323,3322.0,841
6656,2472,3999,2472.0,1443
6690,4978,5034,5034.0,1445
6745,2920,1743,2920.0,1266
6786,1778,3979,1778.0,1228
6789,492,3803,3803.0,746
6808,4262,2318,4262.0,1535
5993,3906,3531,3531.0,1123
6031,1213,2017,2017.0,131
6061,4993,3037,3037.0,252
6102,2149,4444,2149.0,1194
6113,3642,24,24.0,843
6125,4469,4470,4469.0,972
6134,1619,3388,1619.0,189
6166,3749,3750,3749.0,574
6255,61,874,61.0,297
6276,2591,5353,2591.0,485
6291,3913,2200,2200.0,1436
6337,2231,1669,1669.0,1119
2215,527,1635,1635.0,44
1995,516,495,516.0,279
2083,1787,766,1787.0,542
2109,1002,1619,1619.0,1135
2047,599,954,954.0,1466
2092,518,110,110.0,1482
2163,1068,1222,1068.0,1499
2154,2253,1635,2253.0,1499
2101,1346,2946,1346.0,1522
2074,2952,1023,2952.0,1600
6359,2045,1607,2045.0,314
6376,2759,406,406.0,167
6404,3708,2057,2057.0,721
6430,3937,2158,2158.0,1149
6486,1008,2510,1008.0,1220
6495,2307,4189,2307.0,119
6503,166,426,,58
6549,1880,1499,1880.0,517
6567,1509,3632,1509.0,505
6702,525,1551,525.0,1170
6748,3571,3683,3571.0,945
6788,1778,5387,1778.0,752
5995,1216,2725,1216.0,625
6027,3994,325,325.0,729
6175,2539,2661,2661.0,566
6205,476,3005,3005.0,175
6234,3351,3352,3351.0,1381
6244,1003,1253,1003.0,1270
6261,3384,1415,1415.0,1232
6300,3543,7,3543.0,509
6321,788,2950,2950.0,924
6351,3984,3979,3984.0,1002
2216,2156,228,2156.0,44
1996,855,2297,2297.0,279
2102,896,3007,3007.0,459
2110,2223,2573,2223.0,1135
2164,1900,1539,1900.0,1471
2049,1200,2209,1200.0,1484
2093,2771,512,2771.0,1482
2156,3218,2954,3218.0,1499
2145,638,2699,2699.0,1579
2128,249,2709,2709.0,1603
6374,2759,2511,2759.0,1479
6388,3344,1228,1228.0,1488
6403,3708,4552,3708.0,780
6436,2697,2250,2250.0,903
6445,3431,3432,3431.0,949
6492,3784,3350,3784.0,1290
6618,3187,1446,3187.0,1073
6643,3827,3796,3796.0,1312
6663,4110,4112,4112.0,399
6679,2977,954,954.0,213
6728,1482,1844,1844.0,260
6760,2940,1314,2940.0,1299
5997,1216,3577,1216.0,455
6014,4096,1094,1094.0,390
6021,194,5173,194.0,695
6037,1746,1627,1627.0,1043
6084,3477,3478,3478.0,1483
6111,4700,3270,3270.0,1280
6143,3272,3114,3114.0,398
6178,3313,703,703.0,186
6209,2708,3770,3770.0,1295
6262,3384,2725,2725.0,505
6273,933,5164,5164.0,204
2218,1212,2717,1212.0,44
2183,11,413,413.0,146
2199,1168,3081,3081.0,162
2006,1723,329,1723.0,330
2103,1351,2786,1351.0,459
2058,508,2818,508.0,1167
2051,2110,1050,2110.0,1167
2165,1419,1962,1419.0,1494
2155,1275,266,266.0,1499
2147,1795,3120,3120.0,1579
2129,2143,182,182.0,1603
6326,1823,4533,1823.0,181
6341,3860,2296,2296.0,345
6369,2759,525,2759.0,979
6441,2697,2889,2697.0,234
6507,1015,2864,1015.0,133
6519,3694,2122,2122.0,801
6535,4676,4677,4676.0,1588
6557,1880,1844,1880.0,138
6592,484,819,484.0,1541
6642,3827,3828,3827.0,1300
6660,5464,4097,4097.0,901
6724,1321,3226,1321.0,1597
6732,4764,4765,4764.0,1319
6739,4982,891,891.0,56
6754,2940,4043,4043.0,973
6775,16,79,16.0,248
6805,3819,703,703.0,733
6815,1834,859,859.0,138
6000,1216,2770,1216.0,1124
6047,3439,1111,,1315
6103,1507,1844,1844.0,658
6145,1025,2709,1025.0,893
6177,3313,2117,2117.0,1081
6193,3709,3710,3710.0,1223
6211,2708,3996,3996.0,410
6257,61,1584,61.0,447
6269,2024,3237,3237.0,1131
6296,3334,3653,3334.0,1069
6338,708,2882,2882.0,801
6346,1717,3887,1717.0,972
6358,2045,1465,1465.0,1409
6382,3254,3255,3255.0,621
6439,2697,3216,2697.0,1234
6493,3784,3798,3798.0,1333
6508,1015,927,927.0,1084
6523,3896,540,3896.0,743
6542,1095,1880,1880.0,1454
2187,86,1701,1701.0,146
2204,3035,820,3035.0,162
2028,1597,2699,1597.0,452
2195,2068,2562,,851
2036,2192,1789,1789.0,869
2063,1804,734,1804.0,1466
2160,284,2511,284.0,1499
6556,1880,2124,1880.0,842
6573,1228,2589,1228.0,679
6629,3189,263,263.0,149
6638,3600,3645,3600.0,843
6640,3482,3483,3482.0,1483
6645,5212,3670,3670.0,472
6658,4097,456,456.0,572
6673,2381,2382,2381.0,173
6677,1140,3237,1140.0,203
6714,1760,2066,2066.0,188
6717,4568,4569,4569.0,1534
6753,2940,3589,2940.0,1143
6003,1401,1148,1148.0,918
6074,196,3903,196.0,1128
6086,2964,2583,2964.0,778
6117,517,3440,3440.0,1523
6160,1627,2401,1627.0,1014
6249,61,1199,61.0,291
6282,3065,2839,3065.0,947
6290,2767,874,874.0,300
2223,2199,184,184.0,122
2190,1921,516,1921.0,146
2198,1039,3045,1039.0,162
2181,2956,3005,2956.0,198
2170,1324,1687,1324.0,198
2207,1204,1695,1695.0,851
2136,2407,1687,1687.0,1555
2146,2160,3208,3208.0,1579
6385,1642,1440,1440.0,1309
6405,3708,1921,1921.0,273
6408,3277,3129,3129.0,1156
6415,5441,5442,5441.0,803
6476,2237,1178,1178.0,576
6563,2433,1077,,1509
6570,1509,525,525.0,723
6588,2510,2401,2401.0,990
6616,3187,2423,3187.0,932
6626,4471,2054,4471.0,972
6689,4978,3544,4978.0,12
6704,3932,4553,3932.0,751
6713,2955,3225,2955.0,1584
6770,16,3224,3224.0,257
6790,4833,3850,3850.0,1355
6004,1401,3270,1401.0,562
6058,3439,97,97.0,821
6066,4684,4685,4684.0,779
6093,1160,1168,1168.0,1155
6100,5488,2655,2655.0,1233
2210,1324,516,516.0,44
2193,1163,2812,1163.0,146
2219,530,638,530.0,515
2139,312,703,,1555
2149,2028,3166,2028.0,1579
6116,517,874,874.0,255
6142,1025,5416,1025.0,743
6164,3491,3492,3492.0,613
6183,4582,1806,4582.0,627
6272,933,1186,1186.0,216
6302,3543,2575,2575.0,424
6363,2045,1214,2045.0,157
6383,3425,176,176.0,1059
6407,4958,4229,4229.0,119
6477,4223,4224,4224.0,1288
6525,600,3887,600.0,755
6560,2541,2453,2453.0,1027
6670,403,4315,4315.0,904
6676,5049,3851,3851.0,795
6752,2940,1076,1076.0,56
6009,1401,4001,1401.0,41
6050,3439,874,874.0,240
6158,5339,1266,1266.0,47
6219,1576,1659,1576.0,390
6228,1952,1844,1844.0,1554
6258,61,2072,61.0,461
6270,1877,518,518.0,1008
2212,2961,429,429.0,44
2186,808,1705,1705.0,146
2202,776,150,150.0,162
2194,2044,790,2044.0,162
2158,1972,1224,1224.0,1499
2220,1801,2451,2451.0,1548
2150,2013,146,2013.0,1579
6284,3065,401,3065.0,1084
6299,3543,3431,3543.0,945
6314,4650,1444,1444.0,781
6348,3984,6,6.0,112
6367,2045,1415,1415.0,490
6412,5541,5543,5541.0,269
6434,5405,3942,5405.0,793
6475,3582,3583,,1143
6502,871,2524,,309
6561,2242,2214,2242.0,186
6577,1228,2122,1228.0,139
6623,2772,4159,2772.0,1493
6641,3827,4939,4939.0,1444
6712,2955,3270,3270.0,896
6737,2994,4580,4580.0,1276
6756,4355,4356,4355.0,1559
6776,1096,4164,4164.0,1451
6818,1834,1450,1450.0,6
6010,1401,4367,1401.0,870
6020,194,1982,194.0,606
6048,3439,2250,2250.0,79
6060,4912,4447,4912.0,1390
2225,634,522,522.0,122
2191,429,820,429.0,146
2200,1897,353,353.0,162
2208,2585,1986,2585.0,515
6112,3642,2030,2030.0,1001
6132,1619,2353,1619.0,195
6213,1796,2676,1796.0,1351
6227,1576,3397,1576.0,651
6232,4755,577,4755.0,1591
6239,1581,4209,1581.0,350
6256,61,3440,3440.0,40
6307,741,3129,741.0,48
6325,1823,716,1823.0,243
6361,2045,3605,2045.0,118
6386,3425,2219,3425.0,1451
6420,3130,1170,1170.0,1102
6426,2309,4620,4620.0,1304
6460,1009,872,872.0,1009
6496,4694,3125,3125.0,1209
6527,600,5018,600.0,187
6559,2242,18,18.0,117
6583,3869,2145,3869.0,776
6598,2004,716,2004.0,744
6615,3187,456,3187.0,990
6700,2693,1166,2693.0,138
6703,1248,1316,1316.0,62
6707,3932,4410,3932.0,1199
6791,2474,3305,2474.0,846
6811,3405,2039,3405.0,343
6013,3735,2652,3735.0,679
6018,4495,4496,4496.0,1227
6032,1213,1020,1020.0,168
6078,1571,1689,1689.0,490
6083,3563,5385,3563.0,951
6139,1722,4025,4025.0,561
6148,1025,2423,1025.0,913
6207,1636,2655,1636.0,350
6263,3384,2017,3384.0,651
6286,3065,3190,3190.0,1092
6297,3543,3430,3430.0,936
6357,2045,290,2045.0,957
6373,2759,1509,2759.0,728
6392,5352,851,851.0,203
6433,3618,3619,3618.0,1058
6448,4967,3431,3431.0,4
6459,1009,3603,1009.0,932
6468,1115,4553,1115.0,976
6488,1008,3216,1008.0,257
6500,871,1105,1105.0,1010
6513,448,2987,448.0,973
6537,941,2485,2485.0,1351
6595,2004,1921,2004.0,816
6610,3187,3440,3440.0,723
6675,4402,3244,3244.0,1551
6699,2693,7,2693.0,182
6722,1321,1834,1321.0,1297
6768,1897,3364,3364.0,853
6802,2584,762,762.0,1018
6809,4262,5374,4262.0,710
6812,1834,1105,1105.0,1114
6015,3534,4442,3534.0,997
2258,1523,1685,1685.0,1115
6109,77,1148,1148.0,253
6135,3574,2318,2318.0,202
6161,1627,3886,1627.0,671
6203,476,1443,476.0,133
6251,61,1461,61.0,13
6295,4213,3319,3319.0,681
6336,2231,899,899.0,1199
6360,2045,295,2045.0,610
6435,2697,148,148.0,994
6487,1008,2250,2250.0,1553
6505,4626,844,844.0,1573
6529,2271,927,927.0,1092
6534,1384,1962,1962.0,1089
6541,4364,4365,4364.0,1559
6572,1228,2070,1228.0,475
6591,484,3185,484.0,1022
6667,4798,4717,4717.0,1560
6705,3932,3520,3520.0,1138
6715,4608,1530,1530.0,1289
6804,3819,976,976.0,888
6016,3534,1179,1179.0,1267
2259,1406,2445,2445.0,1115
6030,1213,1122,1213.0,651
6067,3940,3941,3941.0,1455
6162,1627,3688,1627.0,1216
6185,395,353,395.0,787
6202,476,3005,476.0,177
6242,5182,3836,3836.0,720
6298,3543,7,7.0,304
6327,1823,1455,1455.0,1166
6347,4972,3841,3841.0,9
6370,3516,3309,3309.0,1096
6395,2635,343,2635.0,358
6398,3370,5030,5030.0,267
6437,2697,740,740.0,1309
6457,1009,3874,3874.0,46
6483,829,2555,829.0,988
6516,2561,262,2561.0,1005
6524,5284,4042,4042.0,457
6601,2004,1504,2004.0,1224
6662,649,5560,649.0,510
6681,1140,1503,1140.0,1450
6723,3194,1472,1472.0,181
6733,400,1834,1834.0,1349
6763,2940,3161,2940.0,13
6769,1897,674,1897.0,608
6803,2584,4162,2584.0,893
6819,4689,4690,4690.0,779
6022,194,2118,194.0,14
2260,413,2483,2483.0,1115
6040,344,3720,344.0,339
6055,3439,4182,3439.0,422
6063,4920,3800,3800.0,1386
6097,1348,2177,1348.0,177
6107,77,148,77.0,715
6128,3574,4228,3574.0,1182
6212,3924,3967,3967.0,833
6248,61,1256,61.0,293
6301,3543,176,3543.0,624
6328,1823,5395,1823.0,170
6332,2851,4995,2851.0,102
6431,3515,5176,3515.0,720
6497,4694,3464,3464.0,1279
6504,4221,4222,4222.0,1288
6526,600,1183,1183.0,1165
6536,3488,2852,3488.0,613
6543,4914,1165,4914.0,1405
6554,1880,1321,1880.0,1299
6584,540,1120,1120.0,681
6586,2386,58,58.0,173
6589,4627,240,240.0,907
6650,3322,3326,3322.0,1268
6655,2472,3753,2472.0,1057
6671,3628,3629,3628.0,1059
6701,525,872,872.0,1206
6718,837,4159,837.0,1233
6726,4894,2212,2212.0,1411
6735,1200,5542,1200.0,372
6800,3834,1266,1266.0,1531
6813,1834,1316,1316.0,911
6033,1213,2045,2045.0,961
2261,714,923,714.0,528
6042,1886,3965,1886.0,819
6147,1025,1120,1120.0,937
6192,3709,4743,3709.0,1372
6216,5074,3358,3358.0,288
6226,1576,1358,1576.0,953
6236,4493,4494,4494.0,1227
6271,3486,3487,3486.0,613
6278,5165,5166,5166.0,210
6288,799,314,799.0,935
6340,4892,2493,2493.0,1587
6356,2045,3024,2045.0,562
6377,4290,1729,4290.0,669
6393,4405,4406,4406.0,503
6406,45,1560,1560.0,1524
6429,3515,3236,3515.0,1096
6479,829,1986,1986.0,390
6532,1201,233,233.0,899
6546,4022,3237,3237.0,208
6551,1880,1340,,359
6569,1509,1617,1509.0,690
6604,5037,5050,5050.0,795
6627,1243,1046,1243.0,1085
6668,3767,3768,3767.0,1295
6678,1140,4728,1140.0,1582
6692,556,5162,556.0,372
6719,3194,1316,3194.0,1454
6729,1482,2632,1482.0,167
6749,2920,1077,1077.0,507
6794,81,819,819.0,1331
6801,3834,3880,3880.0,1209
6034,1213,1214,1213.0,546
2262,1628,466,1628.0,214
6049,2459,3439,3439.0,562
6072,196,3911,196.0,1142
6085,2964,2431,2431.0,291
6118,517,1111,517.0,1298
6194,3067,3714,3067.0,755
6238,1581,164,164.0,954
6254,61,3440,61.0,314
6280,950,1959,950.0,608
6324,788,3498,788.0,1577
6387,3425,4165,3425.0,982
6418,78,4387,78.0,411
6596,2004,2868,2004.0,1168
6612,2447,3790,3790.0,244
6708,3932,3148,3932.0,1149
6746,2920,1484,2920.0,912
6758,2940,2735,2735.0,476
6784,3372,4397,4397.0,222
6044,1090,7,7.0,912
6052,3439,4337,3439.0,1009
6077,1571,4438,1571.0,1213
6082,3563,3564,3563.0,564
6123,517,573,573.0,1139
6215,4599,4328,4599.0,1252
6246,61,406,61.0,298
6275,128,67,128.0,339
6380,3254,5484,3254.0,1210
6464,4212,169,4212.0,1014
6481,829,5092,829.0,1275
6506,1015,621,1015.0,180
6539,3813,1957,1957.0,802
6558,1880,2800,1880.0,315
6614,2447,3529,2447.0,1363
6625,4471,3885,4471.0,1376
6644,2987,16,2987.0,260
6648,3322,5433,3322.0,584
6653,2472,2187,2187.0,1569
6664,4110,5023,4110.0,1127
6682,1140,3358,1140.0,1495
6688,1589,4378,1589.0,819
6697,2693,1960,2693.0,466
6757,2940,1256,1256.0,911
6780,3371,3372,3371.0,326
6798,3834,4585,4585.0,813
1554,2232,2853,2853.0,19
6820,3492,4651,3492.0,732
6836,3391,2871,2871.0,1028
6869,2739,1685,2739.0,1021
6911,462,362,362.0,627
6934,3442,872,872.0,1120
7048,1179,2250,2250.0,1206
7074,1190,2589,2589.0,748
7135,4709,2959,4709.0,1292
7153,2900,3129,2900.0,80
7207,5463,3833,3833.0,783
7282,2318,381,381.0,59
7392,4279,3640,3640.0,1469
7400,3685,3686,3686.0,829
7442,890,1423,1423.0,1375
7446,5110,5016,5016.0,1262
7479,925,5030,925.0,234
7491,2247,1440,2247.0,717
7518,1340,2233,2233.0,288
7525,3382,3383,3382.0,1090
7559,1459,1455,1459.0,853
7562,1851,2546,2546.0,567
7584,2086,456,456.0,517
7604,2768,1725,1725.0,1455
7654,2558,2209,2558.0,1371
7660,3766,3597,3597.0,742
7676,413,486,486.0,1546
7696,3672,3673,3673.0,360
6821,3492,4321,3492.0,734
6837,4367,4002,4367.0,320
6891,1443,3114,1443.0,106
6952,351,1982,1982.0,1493
6970,1080,3485,3485.0,1124
7039,1698,1828,1698.0,1335
7057,1435,5417,5417.0,745
7063,2301,199,199.0,816
7103,3125,2980,3125.0,1049
7251,4551,2401,4551.0,976
7270,5365,2401,2401.0,677
7287,2589,3485,2589.0,188
7306,374,3064,3064.0,898
7368,3746,4847,3746.0,1343
7423,3977,3978,3978.0,878
7439,3350,3804,3350.0,1438
7530,3255,3358,3358.0,804
7567,2375,1530,2375.0,170
7599,4776,3885,4776.0,367
7626,1116,3583,1116.0,62
7668,3249,2600,2600.0,393
7671,3234,4695,4695.0,1420
7687,3465,4318,3465.0,734
7722,869,1745,1745.0,1507
6822,1266,3965,1266.0,777
6848,4422,4423,4423.0,363
6871,2739,2269,2269.0,710
6901,2945,980,2945.0,1309
6926,3005,2373,2373.0,947
6983,1573,1866,1866.0,136
7043,3905,2407,2407.0,1123
7055,1630,1966,1966.0,191
7077,2315,5301,2315.0,753
7122,4337,2223,2223.0,988
7213,907,617,907.0,386
7221,780,4740,780.0,1171
7248,1819,3463,3463.0,760
7265,2107,954,954.0,998
7276,5255,1799,1799.0,704
7296,1921,617,617.0,288
7310,353,3190,353.0,1100
7331,3922,3054,3054.0,399
7394,1033,5376,1033.0,609
7432,3185,2200,2200.0,1236
7448,5110,5521,5110.0,1151
7454,97,2233,,740
7462,3529,1982,3529.0,337
7470,2595,1326,2595.0,296
7529,2138,1342,1342.0,703
7558,1386,2652,2652.0,311
7573,3462,7,7.0,564
7589,756,2417,2417.0,133
7611,3337,5152,3337.0,202
7622,3632,4249,3632.0,58
7629,1229,456,456.0,1524
7657,2556,1113,2556.0,1583
7721,3789,617,617.0,769
6823,1629,117,117.0,947
6910,462,1730,462.0,622
6912,4799,3467,3467.0,1560
6986,5175,2215,2215.0,833
7009,2827,4385,,1334
7019,595,4208,4208.0,1148
7050,2219,4491,4491.0,1227
7196,2425,262,2425.0,1021
7208,4188,2928,4188.0,417
7228,58,1225,58.0,119
7256,5344,3459,3459.0,1568
7266,4804,4805,4805.0,1560
7275,3497,2600,2600.0,576
7279,2318,3498,3498.0,609
7288,2589,1898,2589.0,181
7325,3855,2493,2493.0,844
7345,73,2894,73.0,1351
7412,2575,1434,2575.0,180
7429,701,1578,701.0,1247
7438,3350,5030,3350.0,245
7451,97,3670,97.0,905
7467,3634,3635,3634.0,1046
7547,3435,3682,3435.0,945
7594,2313,874,874.0,1476
7681,3024,1607,1607.0,231
7689,3465,3670,3465.0,31
6824,3472,3916,3472.0,996
6840,2041,2581,2041.0,600
6856,4602,153,153.0,755
6882,3502,3506,3502.0,765
6909,4024,4025,4025.0,348
6930,3005,1781,3005.0,507
6953,248,3379,3379.0,735
6975,1117,1923,1117.0,963
7013,2827,110,110.0,367
7029,4720,1937,1937.0,872
7041,1698,4093,1698.0,1138
7062,5129,3944,5129.0,265
7066,1358,1440,1358.0,1554
7095,3584,1316,3584.0,1143
7157,3129,4999,3129.0,96
7167,2900,1519,2900.0,1220
7176,4625,1208,1208.0,1573
7198,2425,2531,2425.0,926
7214,907,2118,907.0,1469
7232,3456,4815,3456.0,1355
7313,3577,3105,3105.0,618
7329,2514,5369,2514.0,1577
7399,674,5473,674.0,999
7435,4901,4902,,1375
7441,3350,2085,3350.0,788
7456,1347,4301,1347.0,946
7485,1898,2793,1898.0,203
7515,3180,1461,1461.0,1454
7520,25,1781,1781.0,191
7526,2138,1743,2138.0,1340
7540,856,2182,2182.0,376
7555,4153,3232,3232.0,872
7630,1389,3441,1389.0,250
7680,3024,3585,3585.0,889
7688,3465,2340,2340.0,1023
7705,3868,1551,1551.0,917
6825,3472,1643,3472.0,1262
6830,3464,3832,3464.0,1531
6838,2041,1607,1607.0,1120
6875,2739,2992,2739.0,1541
6878,3302,4516,3302.0,903
6887,1789,2411,1789.0,75
6919,3474,4900,3474.0,1395
6924,900,413,413.0,1094
6938,730,3711,730.0,1242
6956,4433,3498,3498.0,983
6980,4472,4473,4473.0,972
7005,3004,2219,3004.0,1509
7016,2743,1314,1314.0,1076
7025,1219,2117,1219.0,185
7040,1698,2558,2558.0,1391
7047,1676,2811,1676.0,1559
7088,135,3456,135.0,713
7101,3125,5148,3125.0,31
7120,1256,1296,1256.0,1271
7185,2848,1635,2848.0,1007
7241,3676,3677,3677.0,358
7249,1819,4465,1819.0,763
7291,4370,2573,2573.0,870
7365,3746,3747,3746.0,675
7390,1635,3889,1635.0,1160
7443,5071,3350,3350.0,263
7472,2927,3538,3538.0,1440
7478,1892,1292,1892.0,911
7492,4605,4565,,1289
7506,2838,2949,2949.0,470
7541,4731,4544,4544.0,1582
7628,4945,4946,4946.0,1418
6826,3472,3473,3472.0,1158
6833,3464,3670,3464.0,1205
6873,2739,2223,2739.0,362
6951,248,3387,3387.0,885
6968,4141,3346,3346.0,888
7034,4535,2592,2592.0,965
7046,1676,1551,1551.0,901
7126,604,1079,604.0,1102
7147,2661,4620,2661.0,220
7172,2065,4776,2065.0,1376
7183,290,2172,290.0,455
7186,2848,406,406.0,97
7212,3695,2695,3695.0,1239
7224,1232,3190,3190.0,943
7229,58,893,58.0,131
7289,2589,239,2589.0,1166
7311,353,927,353.0,1095
7327,1050,1824,1050.0,703
7342,2901,199,199.0,1546
7347,2868,874,874.0,1066
7364,3327,4909,3327.0,1204
7369,4504,97,97.0,920
7388,4984,891,891.0,50
7406,3106,371,3106.0,98
7420,4637,2962,2962.0,81
7424,4042,262,4042.0,1003
7465,3911,3912,3911.0,1134
7497,3890,706,706.0,1338
7519,4334,4335,4334.0,576
7532,4874,5282,4874.0,493
7550,3435,4200,4200.0,424
7581,5571,4565,4565.0,1495
7620,4283,1720,4283.0,1436
7659,1993,3580,3580.0,255
7675,1063,3498,3498.0,1512
7700,440,1198,440.0,158
6827,5550,2493,2493.0,669
6883,3502,3503,3502.0,1583
7001,5564,1094,1094.0,1479
7014,1168,4326,1168.0,579
7078,5077,242,5077.0,827
7094,3584,3580,3584.0,1275
7113,3225,3006,3225.0,228
7164,2442,922,922.0,86
7201,2980,909,2980.0,1541
7244,2018,3081,3081.0,838
7263,1079,2453,2453.0,792
7332,3922,4322,3922.0,1039
7354,233,2483,2483.0,825
7377,810,3764,3764.0,1360
7397,1033,3498,1033.0,695
7401,805,4335,805.0,803
7425,2367,2765,2367.0,863
7503,2838,1099,2838.0,296
7542,2877,2140,2140.0,853
7639,4086,2214,4086.0,770
7695,1879,739,739.0,1067
7717,3744,3726,3726.0,675
7729,3823,3824,3824.0,1300
6828,4021,1981,1981.0,208
6918,3474,3475,3475.0,1181
6931,5345,5346,5345.0,1568
6935,3442,3632,3632.0,1086
7017,4573,1784,1784.0,1562
7036,1985,2397,2397.0,436
7059,5331,946,946.0,1221
7067,3507,3508,3507.0,1237
7170,3100,3892,3100.0,1306
7182,290,1866,290.0,717
7187,3569,5417,5417.0,1131
7206,4325,1396,1396.0,1278
7272,150,1049,150.0,177
7319,4229,1799,1799.0,510
7335,2653,3714,2653.0,904
7350,2868,1461,1461.0,1297
